territoryId;Name;Type;Controller;IPC;IsCapital;CapitalOf;VictoryCity;Map;MainCapital;Army (nutrales);Continent;Territories owner;Infantry;Artillery;Mechanized Infantry;Tank;AAA;Fighter;Tactical Bomber;Strategic Bomber;Battleship;Aircraft Carrier;Cruiser;Destroyer;Submarine;Transport;Minor Industrial Complex;Major Industrial Complex;Air Base;Naval Base;Globale Rules;Army in other terretory;startingUnits;adjacentterritory;capital;neutralType;originalOwner;neighbors
pacific-marianas;Marianas;Territory;Japan;0;No;;No;Pacific;;;Asia;Japan;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Japan""}]";;"{""isCapital"": false, ""type"": ""none""}";none;Japan;Guam;21;22;23
pacific-japan-tokyo;Japan (Tokyo);Territory;Japan;8;Yes;Japan;Yes;Pacific;Yes;;Asia;Japan;6;2;;1;3;2;2;2;;;;;;;;1;1;1;;;"[{""nation"": ""Japan"", ""infantry"": 6, ""artillery"": 2, ""tank"": 1, ""aaa"": 3, ""fighter"": 2, ""tacticalbomber"": 2, ""strategicbomber"": 2}]";;"{""isCapital"": true, ""type"": ""main"", ""capitalOf"": ""Japan""}";none;Japan;Korea;6;17;19;20
pacific-iwo-jima;Iwo Jima;Territory;Japan;0;No;;No;Pacific;;;Asia;Japan;1;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Japan"", ""infantry"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;Japan;17;23
pacific-fiji;Fiji;Territory;UK (Pacific);0;No;;No;Pacific;;;Asia;UK (Pacific);;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""UK (Pacific)""}]";;"{""isCapital"": false, ""type"": ""none""}";none;UK (Pacific);50;51
pacific-samoa;Samoa;Territory;UK (Pacific);0;No;;No;Pacific;;;Asia;UK (Pacific);;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""UK (Pacific)""}]";;"{""isCapital"": false, ""type"": ""none""}";none;UK (Pacific);27;29
europe-turkey;Turkey;Territory;Neutral;2;No;;No;Europe;;8;Middle East;Neutral;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Neutral (Strict)""}]";;"{""isCapital"": false, ""type"": ""none""}";strict;Neutral;Bulgaria;Syria;Trans-Jordan;Northwest Persia;98;99
europe-syria;Syria;Territory;France;1;No;;No;Europe;;;Middle East;France;1;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""France"", ""infantry"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;France;Turkey;Iraq;Trans-Jordan;99;100
europe-trans-jordan;Trans-Jordan;Territory;UK (Europe);1;No;;No;Europe;;;Middle East;UK (Europe);;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""UK (Europe)""}]";;"{""isCapital"": false, ""type"": ""none""}";none;UK (Europe);Egypt;Syria;Saudi Arabia;100
europe-iraq;Iraq;Territory;Neutral;2;No;;No;Europe;;3;Middle East;Neutral;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Neutral (Pro Axis)""}]";;"{""isCapital"": false, ""type"": ""none""}";pro-axis;Neutral;Syria;Trans-Jordan;Saudi Arabia;Northwest Persia;Persia;100
europe-saudi-arabia;Saudi Arabia;Territory;Neutral;2;No;;No;Europe;;2;Middle East;Neutral;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Neutral""}]";;"{""isCapital"": false, ""type"": ""none""}";other;Neutral;Trans-Jordan;Syria;Iraq;80;81
europe-northwest-persia;Northwest Persia;Territory;Neutral;2;No;;No;Europe;;2;Middle East;Neutral;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Neutral (Pro Allies)""}]";;"{""isCapital"": false, ""type"": ""none""}";pro-allies;Neutral;Turkey;Iraq;Persia;Caucasus;99
europe-persia;Persia;Territory;Neutral;2;No;;No;Europe;;2;Middle East;Neutral;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Neutral (Pro Allies)""}]";;"{""isCapital"": false, ""type"": ""none""}";pro-allies;Neutral;Iraq;Northwest Persia;Turkmenistan;Afghanistan;West India;79;80
europe-eastern-persia;Eastern Persia;Territory;Neutral;0;No;;No;Europe;;0;Middle East;Neutral;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Neutral (Pro Allies)""}]";;"{""isCapital"": false, ""type"": ""none""}";pro-allies;Neutral;Afghanistan;West India;Persia
europe-afghanistan;Afghanistan;Territory;Neutral;0;No;;No;Europe;;4;Middle East;Neutral;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Neutral""}]";;"{""isCapital"": false, ""type"": ""none""}";other;Neutral;Northwest Persia;Turkmenistan;Eastern Persia;West India
pacific-sea-zone-1;Sea Zone 1;Sea Zone;;;No;;No;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-2;pacific-sea-zone-8;pacific-sea-zone-9;pacific-sea-zone-10"
pacific-sea-zone-2;Sea Zone 2;Sea Zone;;;No;;No;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-1;pacific-sea-zone-3;pacific-sea-zone-8"
pacific-sea-zone-3;Sea Zone 3;Sea Zone;;;No;;No;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-2;pacific-sea-zone-4;pacific-sea-zone-8"
pacific-sea-zone-4;Sea Zone 4;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-3;pacific-sea-zone-5;pacific-sea-zone-7;pacific-sea-zone-8"
pacific-sea-zone-5;Sea Zone 5;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-4;pacific-sea-zone-6;pacific-sea-zone-7"
pacific-sea-zone-6;Sea Zone 6;Sea Zone;Japan;;No;;;Pacific;;;;;;;;;;2;2;;;2;1;2;1;1;;;;;;;"[{""nation"": ""Japan"", ""fighter"": 2, ""tacticalbomber"": 2, ""aircraftcarrier"": 2, ""cruiser"": 1, ""destroyer"": 2, ""submarine"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-5;pacific-sea-zone-7;pacific-sea-zone-16;pacific-sea-zone-17;pacific-sea-zone-18;pacific-sea-zone-19"
pacific-sea-zone-7;Sea Zone 7;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-6;pacific-sea-zone-8"
pacific-sea-zone-8;Sea Zone 8;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-7;pacific-sea-zone-9"
pacific-sea-zone-9;Sea Zone 9;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-10;pacific-sea-zone-8"
pacific-sea-zone-10;Sea Zone 10;Sea Zone;USA;;No;;;Pacific;;;;;;;;;;1;1;;1;1;1;1;;1;;;;;;;"[{""nation"": ""USA"", ""fighter"": 1, ""tacticalbomber"": 1, ""battleship"": 1, ""aircraftcarrier"": 1, ""cruiser"": 1, ""destroyer"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-11;pacific-sea-zone-9"
pacific-sea-zone-11;Sea Zone 11;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-10;pacific-sea-zone-12"
pacific-sea-zone-12;Sea Zone 12;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-11;pacific-sea-zone-13"
pacific-sea-zone-13;Sea Zone 13;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-12;pacific-sea-zone-14"
pacific-sea-zone-14;Sea Zone 14;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-13;pacific-sea-zone-15"
pacific-sea-zone-15;Sea Zone 15;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-14;pacific-sea-zone-16"
pacific-sea-zone-16;Sea Zone 16;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-15;pacific-sea-zone-17"
pacific-sea-zone-17;Sea Zone 17;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-16;pacific-sea-zone-18"
pacific-sea-zone-18;Sea Zone 18;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-17;pacific-sea-zone-19"
pacific-sea-zone-19;Sea Zone 19;Sea Zone;Japan;;No;;;Pacific;;;;;;;;;;;;;1;;;1;1;1;;;;;;;"[{""nation"": ""Japan"", ""battleship"": 1, ""destroyer"": 1, ""submarine"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-18;pacific-sea-zone-20"
pacific-sea-zone-20;Sea Zone 20;Sea Zone;Japan;;No;;;Pacific;;;;;;;;;;;;;;;1;;;1;;;;;;;"[{""nation"": ""Japan"", ""cruiser"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-19;pacific-sea-zone-21"
pacific-sea-zone-21;Sea Zone 21;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-20;pacific-sea-zone-22"
pacific-sea-zone-22;Sea Zone 22;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-21;pacific-sea-zone-23"
pacific-sea-zone-23;Sea Zone 23;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-22;pacific-sea-zone-24"
pacific-sea-zone-24;Sea Zone 24;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-23;pacific-sea-zone-25"
pacific-sea-zone-25;Sea Zone 25;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-24;pacific-sea-zone-26"
pacific-sea-zone-26;Sea Zone 26;Sea Zone;USA;;No;;;Pacific;;;;;;;;;;;;;;;1;1;1;1;;;;;;;"[{""nation"": ""USA"", ""cruiser"": 1, ""destroyer"": 1, ""submarine"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-25;pacific-sea-zone-27"
pacific-sea-zone-27;Sea Zone 27;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-26;pacific-sea-zone-28"
pacific-sea-zone-28;Sea Zone 28;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-27;pacific-sea-zone-29"
pacific-sea-zone-29;Sea Zone 29;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-28;pacific-sea-zone-30"
pacific-sea-zone-30;Sea Zone 30;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-29;pacific-sea-zone-31"
pacific-sea-zone-31;Sea Zone 31;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-30;pacific-sea-zone-32"
pacific-sea-zone-32;Sea Zone 32;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-31;pacific-sea-zone-33"
pacific-sea-zone-33;Sea Zone 33;Sea Zone;Japan;;No;;;Pacific;;;;;;;;;;1;1;;;1;;1;;;;;;;;;"[{""nation"": ""Japan"", ""fighter"": 1, ""tacticalbomber"": 1, ""aircraftcarrier"": 1, ""destroyer"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-32;pacific-sea-zone-34"
pacific-sea-zone-34;Sea Zone 34;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-33;pacific-sea-zone-35"
pacific-sea-zone-35;Sea Zone 35;Sea Zone;USA;;No;;;Pacific;;;;;;;;;;;;;;;;1;1;;;;;;;;"[{""nation"": ""USA"", ""destroyer"": 1, ""submarine"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-34;pacific-sea-zone-36"
pacific-sea-zone-36;Sea Zone 36;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-35;pacific-sea-zone-37"
pacific-sea-zone-37;Sea Zone 37;Sea Zone;UK (Pacific);;No;;;Pacific;;;;;;;;;;;;;1;;;;;;;;;;;;"[{""nation"": ""UK (Pacific)"", ""battleship"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-36;pacific-sea-zone-38"
pacific-sea-zone-38;Sea Zone 38;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-37;pacific-sea-zone-39"
pacific-sea-zone-39;Sea Zone 39;Sea Zone;UK (Pacific);;No;;;Pacific;;;;;;;;;;;;;;;1;1;;1;;;;;;;"[{""nation"": ""UK (Pacific)"", ""cruiser"": 1, ""destroyer"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-38;pacific-sea-zone-40"
pacific-sea-zone-40;Sea Zone 40;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-39;pacific-sea-zone-41"
pacific-sea-zone-41;Sea Zone 41;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-40;pacific-sea-zone-42"
pacific-sea-zone-42;Sea Zone 42;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-41;pacific-sea-zone-43"
pacific-sea-zone-43;Sea Zone 43;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-42;pacific-sea-zone-44"
pacific-sea-zone-44;Sea Zone 44;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-43;pacific-sea-zone-45"
pacific-sea-zone-45;Sea Zone 45;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-44;pacific-sea-zone-46"
pacific-sea-zone-46;Sea Zone 46;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-45;pacific-sea-zone-47"
pacific-sea-zone-47;Sea Zone 47;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-46;pacific-sea-zone-48"
pacific-sea-zone-48;Sea Zone 48;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-47;pacific-sea-zone-49"
pacific-sea-zone-49;Sea Zone 49;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-48;pacific-sea-zone-50"
pacific-sea-zone-50;Sea Zone 50;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-49;pacific-sea-zone-51"
pacific-sea-zone-51;Sea Zone 51;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-50;pacific-sea-zone-52"
pacific-sea-zone-52;Sea Zone 52;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-51;pacific-sea-zone-53"
pacific-sea-zone-53;Sea Zone 53;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-52;pacific-sea-zone-54"
pacific-sea-zone-54;Sea Zone 54;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-53;pacific-sea-zone-55"
pacific-sea-zone-55;Sea Zone 55;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-54;pacific-sea-zone-56"
pacific-sea-zone-56;Sea Zone 56;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-55;pacific-sea-zone-57"
pacific-sea-zone-57;Sea Zone 57;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-56;pacific-sea-zone-58"
pacific-sea-zone-58;Sea Zone 58;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-57;pacific-sea-zone-59"
pacific-sea-zone-59;Sea Zone 59;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-58;pacific-sea-zone-60"
pacific-sea-zone-60;Sea Zone 60;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-59;pacific-sea-zone-61"
pacific-sea-zone-61;Sea Zone 61;Sea Zone;;;No;;;Pacific;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-60;pacific-sea-zone-62"
pacific-sea-zone-62;Sea Zone 62;Sea Zone;ANZAC;;No;;;Pacific;;;;;;;;;;;;;;;;1;;1;;;;;;;"[{""nation"": ""ANZAC"", ""destroyer"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"pacific-sea-zone-61;pacific-sea-zone-63"
pacific-sea-zone-63;Sea Zone 63;Sea Zone;ANZAC;;No;;;Pacific;;;;;;;;;;;;;;;1;;;;;;;;;;"[{""nation"": ""ANZAC"", ""cruiser"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-64;pacific-sea-zone-62"
europe-sea-zone-64;Sea Zone 64;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-65;pacific-sea-zone-63"
europe-sea-zone-65;Sea Zone 65;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-64;europe-sea-zone-66"
europe-sea-zone-66;Sea Zone 66;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-65;europe-sea-zone-67"
europe-sea-zone-67;Sea Zone 67;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-66;europe-sea-zone-68"
europe-sea-zone-68;Sea Zone 68;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-67;europe-sea-zone-69"
europe-sea-zone-69;Sea Zone 69;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-68;europe-sea-zone-70"
europe-sea-zone-70;Sea Zone 70;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-69;europe-sea-zone-71"
europe-sea-zone-71;Sea Zone 71;Sea Zone;UK (Europe);;No;;;Europe;;;;;;;;;;;;;;;;1;;;;;;;;;"[{""nation"": ""UK (Europe)"", ""destroyer"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-70;europe-sea-zone-72"
europe-sea-zone-72;Sea Zone 72;Sea Zone;France;;No;;;Europe;;;;;;;;;;;;;;;;1;;;;;;;;;"[{""nation"": ""France"", ""destroyer"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-71;europe-sea-zone-73"
europe-sea-zone-73;Sea Zone 73;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-72;europe-sea-zone-74"
europe-sea-zone-74;Sea Zone 74;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-73;europe-sea-zone-75"
europe-sea-zone-75;Sea Zone 75;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-74;europe-sea-zone-76"
europe-sea-zone-76;Sea Zone 76;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-75;europe-sea-zone-77"
europe-sea-zone-77;Sea Zone 77;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-76;europe-sea-zone-78"
europe-sea-zone-78;Sea Zone 78;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-77;europe-sea-zone-79"
europe-sea-zone-79;Sea Zone 79;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-78;europe-sea-zone-80"
europe-sea-zone-80;Sea Zone 80;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-79;europe-sea-zone-81"
europe-sea-zone-81;Sea Zone 81;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-80;europe-sea-zone-82"
europe-sea-zone-82;Sea Zone 82;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-81;europe-sea-zone-83"
europe-sea-zone-83;Sea Zone 83;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-82;europe-sea-zone-84"
